Anxiety,Friendliness,Imagination,Trust,Self-Efficacy,Anger,Gregariousness,Artistic Interests,Morality,Orderliness,Depression,Assertiveness,Emotionality,Altruism,Dutifulness,Self-Consciousness,Activity Level,Adventurousness,Cooperation,Achievement-Striving,Immoderation,Excitement-Seeking,Intellect,Modesty,Self-Discipline,Vulnerability,Cheerfulness,Liberalism,Sympathy,Cautiousness
0.9589777,0.9607502,0.95147943,0.93922734,0.94724035,0.9542419,0.9483986,0.9309253,0.94337606,0.95529556,1.0,0.9480548,0.9739008,0.94685245,0.9377489,0.9694996,0.9520867,0.9569881,0.9573866,0.9446697,0.952542,0.94825554,0.9429467,0.96084607,0.9360651,0.96364963,0.9592159,0.92504805,0.9516418,0.9473934
0.96223533,0.96920514,0.9511168,0.9454735,0.9708322,0.91420984,0.96534187,0.9389916,0.9805884,0.9686357,0.9480548,1.0,0.9531833,0.97694075,0.9694116,0.9635205,0.9624488,0.9626795,0.9682051,0.97279,0.95772237,0.9478742,0.94047296,0.9751793,0.9585715,0.96071744,0.9552165,0.94214565,0.967562,0.9711729
0.96856844,0.9634341,0.95433635,0.945661,0.9630184,0.94136107,0.95785165,0.9470959,0.9482024,0.962601,0.9739008,0.9531833,1.0,0.95387375,0.9430982,0.9726132,0.95004654,0.9600158,0.95073664,0.95601285,0.96098375,0.94645536,0.9587418,0.9592891,0.9405706,0.97453165,0.9595858,0.935343,0.9627124,0.9497664
0.96038675,0.976305,0.93956625,0.96046156,0.95368314,0.9104438,0.95860195,0.93487394,0.9741709,0.9548087,0.94685245,0.97694075,0.95387375,1.0,0.9561491,0.9636699,0.94839793,0.9536579,0.96260154,0.95574963,0.94775784,0.93765855,0.93329996,0.97191167,0.9357854,0.9520576,0.9476257,0.9398004,0.97538304,0.9529462
0.94447803,0.9381408,0.93803656,0.93415296,0.9607082,0.908872,0.942274,0.92994463,0.9766238,0.9545426,0.9377489,0.9694116,0.9430982,0.9561491,1.0,0.9474819,0.9504115,0.94657534,0.9539713,0.9645027,0.94813687,0.9365465,0.9363136,0.9650636,0.95264316,0.9448101,0.94683486,0.9440334,0.9473071,0.96659136
0.98083246,0.97129625,0.9484887,0.94434726,0.9577068,0.94132084,0.9636929,0.94128644,0.9568044,0.96352756,0.9694996,0.9635205,0.9726132,0.9636699,0.9474819,1.0,0.9585976,0.9637403,0.9581113,0.95450467,0.9603592,0.9467498,0.95380723,0.96698344,0.94398487,0.97586083,0.9483372,0.93601793,0.96440244,0.9546823
0.967287,0.9538119,0.9526322,0.9214126,0.957013,0.93260235,0.95653534,0.9249232,0.9508803,0.9674666,0.9520867,0.9624488,0.95004654,0.94839793,0.9504115,0.9585976,1.0,0.9581418,0.9418208,0.96102977,0.95893264,0.9380748,0.93228865,0.9515667,0.9661358,0.95508647,0.95199406,0.9189801,0.94159865,0.9634596
0.9645319,0.95936406,0.9519521,0.95254004,0.96582556,0.92238677,0.96816516,0.951782,0.9531648,0.9722403,0.9569881,0.9626795,0.9600158,0.9536579,0.94657534,0.9637403,0.9581418,1.0,0.9560053,0.9509422,0.9568424,0.9556773,0.9616183,0.9589752,0.9463109,0.95923173,0.9476044,0.94071174,0.95594823,0.9612409
0.94655097,0.96629566,0.9422425,0.94429314,0.95468545,0.93724895,0.9556762,0.92799693,0.9679258,0.9514156,0.9573866,0.9682051,0.95073664,0.96260154,0.9539713,0.9581113,0.9418208,0.9560053,1.0,0.9476357,0.9526796,0.9610058,0.9378469,0.96067,0.936702,0.9585785,0.9640062,0.9321985,0.96515626,0.9556749
0.9512136,0.94907904,0.9427445,0.9295105,0.972015,0.89888936,0.94961154,0.9240341,0.9666412,0.9638437,0.9446697,0.97279,0.95601285,0.95574963,0.9645027,0.95450467,0.96102977,0.9509422,0.9476357,1.0,0.95413697,0.9393997,0.9334456,0.96552086,0.96771157,0.961607,0.95017606,0.93659306,0.9548131,0.9681668
0.9652752,0.94961226,0.9536911,0.92689955,0.96360576,0.92358327,0.9554961,0.93469006,0.95920175,0.9619553,0.952542,0.95772237,0.96098375,0.94775784,0.94813687,0.9603592,0.95893264,0.9568424,0.9526796,0.95413697,1.0,0.9464847,0.9332108,0.9562619,0.94893956,0.96332216,0.9514096,0.93100226,0.9563142,0.9568981
0.93763494,0.9502107,0.9521593,0.930589,0.94015706,0.9264816,0.9635961,0.9506153,0.9474988,0.95080024,0.94825554,0.9478742,0.94645536,0.93765855,0.9365465,0.9467498,0.9380748,0.9556773,0.9610058,0.9393997,0.9464847,1.0,0.9493962,0.9446436,0.9395025,0.94765705,0.96425784,0.93769217,0.94334817,0.9596951
0.95207834,0.9428284,0.9618351,0.9410636,0.9485693,0.92186004,0.9559833,0.9637844,0.9360782,0.9482933,0.9429467,0.94047296,0.9587418,0.93329996,0.9363136,0.95380723,0.93228865,0.9616183,0.9378469,0.9334456,0.9332108,0.9493962,1.0,0.9478797,0.9272715,0.9476607,0.9408204,0.94243073,0.94568604,0.94585687
0.9607234,0.95659226,0.9548814,0.9565367,0.9587649,0.913509,0.95416003,0.93944967,0.97337204,0.9593222,0.96084607,0.9751793,0.9592891,0.97191167,0.9650636,0.96698344,0.9515667,0.9589752,0.96067,0.96552086,0.9562619,0.9446436,0.9478797,1.0,0.93719786,0.95392,0.95723414,0.9505533,0.9737001,0.9582776
0.95064676,0.9468311,0.9423278,0.90486145,0.9631864,0.92325497,0.95236766,0.9142467,0.95243573,0.9617764,0.9360651,0.9585715,0.9405706,0.9357854,0.95264316,0.94398487,0.9661358,0.9463109,0.936702,0.96771157,0.94893956,0.9395025,0.9272715,0.93719786,1.0,0.9539705,0.9369626,0.9161829,0.9247865,0.96630275
0.9745632,0.96133524,0.949169,0.93853986,0.9761889,0.93139833,0.9550565,0.925066,0.9568969,0.96325225,0.96364963,0.96071744,0.97453165,0.9520576,0.9448101,0.97586083,0.95508647,0.95923173,0.9585785,0.961607,0.96332216,0.94765705,0.9476607,0.95392,0.9539705,1.0,0.95283645,0.9271628,0.9584776,0.95857227
0.94651747,0.953156,0.9591186,0.92655295,0.949473,0.930043,0.9542658,0.9410355,0.9488852,0.9526006,0.9592159,0.9552165,0.9595858,0.9476257,0.94683486,0.9483372,0.95199406,0.9476044,0.9640062,0.95017606,0.9514096,0.96425784,0.9408204,0.95723414,0.9369626,0.95283645,1.0,0.9250151,0.95430535,0.9583475
0.93130374,0.92432404,0.9238938,0.9542862,0.93019927,0.88426536,0.93653655,0.94796467,0.9477131,0.94054425,0.92504805,0.94214565,0.935343,0.9398004,0.9440334,0.93601793,0.9189801,0.94071174,0.9321985,0.93659306,0.93100226,0.93769217,0.94243073,0.9505533,0.9161829,0.9271628,0.9250151,1.0,0.95709085,0.9313303
0.96083474,0.96066916,0.9490216,0.95823634,0.95416725,0.9079364,0.95668346,0.94748735,0.96721905,0.9583008,0.9516418,0.967562,0.9627124,0.97538304,0.9473071,0.96440244,0.94159865,0.95594823,0.96515626,0.9548131,0.9563142,0.94334817,0.94568604,0.9737001,0.9247865,0.9584776,0.95430535,0.95709085,1.0,0.9466337
0.9591119,0.9540891,0.96357226,0.9346893,0.96798754,0.9251288,0.95813465,0.9343753,0.96812665,0.9684566,0.9473934,0.9711729,0.9497664,0.9529462,0.96659136,0.9546823,0.9634596,0.9612409,0.9556749,0.9681668,0.9568981,0.9596951,0.94585687,0.9582776,0.96630275,0.95857227,0.9583475,0.9313303,0.9466337,1.0
