Anxiety,Friendliness,Imagination,Trust,Self-Efficacy,Anger,Gregariousness,Artistic Interests,Morality,Orderliness,Depression,Assertiveness,Emotionality,Altruism,Dutifulness,Self-Consciousness,Activity Level,Adventurousness,Cooperation,Achievement-Striving,Immoderation,Excitement-Seeking,Intellect,Modesty,Self-Discipline,Vulnerability,Cheerfulness,Liberalism,Sympathy,Cautiousness
0.52425194,0.29039785,0.4337908,0.19616374,0.3631754,0.56885767,0.35387588,0.32786813,0.16733193,0.29505697,1.0,0.27937672,0.66982234,0.3407269,0.27305347,0.59916914,0.39044076,0.39261433,0.30747104,0.3629405,0.51194143,0.34223622,0.2588577,0.5914988,0.3100959,0.45997667,0.46203083,0.16679713,0.35627845,0.3222157
0.34897995,0.5779397,0.30837518,0.4767661,0.49710065,0.39137197,0.53326017,0.093195505,0.6370877,0.37612486,0.27937672,1.0,0.35345602,0.6265539,0.5668967,0.3888442,0.5037884,0.37058043,0.52122235,0.44072008,0.39510852,0.3240155,0.3464405,0.43952024,0.42664272,0.45131204,0.33222526,0.33967248,0.4441104,0.53321123
0.5576753,0.4076708,0.46352643,0.2748402,0.37792197,0.60646546,0.43209508,0.36835787,0.22233054,0.22541733,0.66982234,0.35345602,1.0,0.45964533,0.23872963,0.6094391,0.35475135,0.31458777,0.37380937,0.29509857,0.5373038,0.3946604,0.44274396,0.5250719,0.20361486,0.6369701,0.50650334,0.25625074,0.49050647,0.33273172
0.37376484,0.7627419,0.19671865,0.5536863,0.3266245,0.35183898,0.6341278,0.25536168,0.557649,0.34471864,0.3407269,0.6265539,0.45964533,1.0,0.3720293,0.44896883,0.32064155,0.30725867,0.5341959,0.24905056,0.3334268,0.30133042,0.2570958,0.40836716,0.25742805,0.41512132,0.36492276,0.3807307,0.73267055,0.27938873
0.29159582,0.32273045,0.22063097,0.384428,0.42718792,0.31866825,0.32674792,0.06836476,0.5590278,0.418635,0.27305347,0.5668967,0.23872963,0.3720293,1.0,0.3216943,0.46994448,0.4073457,0.40170985,0.47514957,0.41492864,0.27781993,0.21773489,0.37909943,0.4167329,0.3141706,0.24366187,0.40000427,0.2518466,0.4373275
0.67906207,0.56736386,0.31183416,0.32418495,0.39138728,0.53560543,0.4319441,0.25590652,0.28862,0.29027528,0.59916914,0.3888442,0.6094391,0.44896883,0.3216943,1.0,0.39899915,0.3706653,0.32119218,0.29130676,0.465504,0.34232324,0.4017111,0.56474423,0.21749046,0.60694385,0.3976951,0.19999593,0.39681113,0.34233433
0.5859461,0.31702086,0.4322624,0.10956584,0.5319425,0.47167438,0.4349892,0.12629133,0.4724962,0.5703871,0.39044076,0.5037884,0.35475135,0.32064155,0.46994448,0.39899915,1.0,0.5304683,0.24880953,0.59845746,0.5014644,0.39509994,0.4001003,0.4195351,0.6694762,0.50663584,0.4303415,0.24349396,0.18090907,0.5682226
0.46949202,0.3228873,0.41396233,0.25315994,0.35166317,0.3623032,0.41369224,0.3528883,0.32868782,0.4513269,0.39261433,0.37058043,0.31458777,0.30725867,0.4073457,0.3706653,0.5304683,1.0,0.32415348,0.31213555,0.48422667,0.46386856,0.39973992,0.32714275,0.3725257,0.28502485,0.32622182,0.3021155,0.26744097,0.48858017
0.24085471,0.47990498,0.22917338,0.4210987,0.29651758,0.56922317,0.36816084,0.22074406,0.55826145,0.17571008,0.30747104,0.52122235,0.37380937,0.5341959,0.40170985,0.32119218,0.24880953,0.32415348,1.0,0.3332587,0.44153357,0.43282402,0.2858563,0.34468642,0.25621215,0.4038633,0.44293165,0.39258474,0.48629364,0.3497353
0.329821,0.18174194,0.28877714,0.18013284,0.6035324,0.35191426,0.20667353,0.048598178,0.4668765,0.35009557,0.3629405,0.44072008,0.29509857,0.24905056,0.47514957,0.29130676,0.59845746,0.31213555,0.3332587,1.0,0.42799002,0.2957701,0.2978931,0.4871316,0.68701315,0.42576313,0.25535324,0.32857016,0.25149968,0.42877516
0.45969415,0.30887443,0.4729551,0.24527594,0.37485808,0.538738,0.44091523,0.2810328,0.38044304,0.32183895,0.51194143,0.39510852,0.5373038,0.3334268,0.41492864,0.465504,0.5014644,0.48422667,0.44153357,0.42799002,1.0,0.49697828,0.37284514,0.35021847,0.32680047,0.49226314,0.39499813,0.4037715,0.38665792,0.53769135
0.357678,0.3012829,0.4970099,0.29032165,0.18976104,0.36079016,0.45923227,0.30424765,0.3306471,0.11063969,0.34223622,0.3240155,0.3946604,0.30133042,0.27781993,0.34232324,0.39509994,0.46386856,0.43282402,0.2957701,0.49697828,1.0,0.2937406,0.28976372,0.26087797,0.3884809,0.60887176,0.26851845,0.23018694,0.5687426
0.50284064,0.33005798,0.5632325,0.16144839,0.50758135,0.4004627,0.38756573,0.32944548,0.2670913,0.28810683,0.2588577,0.3464405,0.44274396,0.2570958,0.21773489,0.4017111,0.4001003,0.39973992,0.2858563,0.2978931,0.37284514,0.2937406,1.0,0.29021168,0.19620577,0.5615718,0.32062283,0.23564392,0.26130277,0.45152652
0.3974589,0.34919837,0.33873886,0.35809296,0.3829673,0.46302828,0.3323729,0.16282058,0.28769118,0.2799303,0.5914988,0.43952024,0.5250719,0.40836716,0.37909943,0.56474423,0.4195351,0.32714275,0.34468642,0.4871316,0.35021847,0.28976372,0.29021168,1.0,0.25151366,0.35721016,0.42494833,0.21932755,0.35416865,0.2907846
0.4264605,0.22689936,0.20624523,0.043559782,0.5635723,0.35560873,0.24500352,-0.027590172,0.42097473,0.50413203,0.3100959,0.42664272,0.20361486,0.25742805,0.4167329,0.21749046,0.6694762,0.3725257,0.25621215,0.68701315,0.32680047,0.26087797,0.19620577,0.25151366,1.0,0.40883434,0.18284875,0.20161287,0.113103725,0.42670465
0.71157813,0.41101006,0.44309595,0.2535379,0.6038524,0.60874474,0.40257424,0.18070228,0.43513268,0.33223462,0.45997667,0.45131204,0.6369701,0.41512132,0.3141706,0.60694385,0.50663584,0.28502485,0.4038633,0.42576313,0.49226314,0.3884809,0.5615718,0.35721016,0.40883434,1.0,0.4214701,0.281053,0.42067102,0.44863364
0.36147484,0.34921795,0.48076546,0.26966923,0.278923,0.49548975,0.449273,0.30018532,0.32603168,0.17702511,0.46203083,0.33222526,0.50650334,0.36492276,0.24366187,0.3976951,0.4303415,0.32622182,0.44293165,0.25535324,0.39499813,0.60887176,0.32062283,0.42494833,0.18284875,0.4214701,1.0,0.18863265,0.3272607,0.31997892
0.24957211,0.31964353,0.23514518,0.5789062,0.31088528,0.2340672,0.31416896,0.22498891,0.4424641,0.25318778,0.16679713,0.33967248,0.25625074,0.3807307,0.40000427,0.19999593,0.24349396,0.3021155,0.39258474,0.32857016,0.4037715,0.26851845,0.23564392,0.21932755,0.20161287,0.281053,0.18863265,1.0,0.5505427,0.28431934
0.31435722,0.5754511,0.21689875,0.59813803,0.3671329,0.3408945,0.47135735,0.30389363,0.5005851,0.23374566,0.35627845,0.4441104,0.49050647,0.73267055,0.2518466,0.39681113,0.18090907,0.26744097,0.48629364,0.25149968,0.38665792,0.23018694,0.26130277,0.35416865,0.113103725,0.42067102,0.3272607,0.5505427,1.0,0.1794739
0.4923476,0.2718196,0.56294537,0.2784261,0.4702721,0.38340637,0.3981435,0.18478562,0.47168106,0.3263779,0.3222157,0.53321123,0.33273172,0.27938873,0.4373275,0.34233433,0.5682226,0.48858017,0.3497353,0.42877516,0.53769135,0.5687426,0.45152652,0.2907846,0.42670465,0.44863364,0.31997892,0.28431934,0.1794739,1.0
