Anxiety,Friendliness,Imagination,Trust,Self-Efficacy,Anger,Gregariousness,Artistic Interests,Morality,Orderliness,Depression,Assertiveness,Emotionality,Altruism,Dutifulness,Self-Consciousness,Activity Level,Adventurousness,Cooperation,Achievement-Striving,Immoderation,Excitement-Seeking,Intellect,Modesty,Self-Discipline,Vulnerability,Cheerfulness,Liberalism,Sympathy,Cautiousness
0.58207077,0.37798083,0.51507425,0.32780787,0.45728216,0.6283036,0.3702078,0.3073237,0.35235018,0.3764106,1.0,0.4177115,0.7111435,0.4415874,0.34166223,0.57844913,0.47441995,0.43540457,0.36384428,0.4567067,0.56096655,0.30758786,0.38564453,0.5498482,0.346268,0.6060662,0.51657784,0.20180939,0.41204622,0.44091213
0.45686096,0.5467386,0.37390292,0.57289225,0.5511856,0.49342626,0.52419186,0.23161568,0.67775816,0.41456857,0.4177115,1.0,0.53090984,0.6735958,0.5340308,0.5957009,0.4570921,0.35280663,0.5148971,0.50483596,0.37019855,0.32494044,0.3878746,0.59659195,0.40299964,0.46484646,0.40454406,0.32439518,0.48357195,0.5781067
0.6698305,0.5042092,0.54598343,0.41567114,0.5254346,0.6592635,0.4842172,0.45081854,0.42665917,0.34445596,0.7111435,0.53090984,1.0,0.5907886,0.32844782,0.67237335,0.43890017,0.4737684,0.43341622,0.44951472,0.5742322,0.39747265,0.564303,0.59463894,0.30343705,0.6821863,0.5678089,0.29820436,0.54861844,0.45271754
0.4612373,0.72665614,0.27081117,0.6731497,0.3683872,0.42634875,0.5716282,0.3551613,0.60390025,0.4161045,0.4415874,0.6735958,0.5907886,1.0,0.35260743,0.65947616,0.33169717,0.3335533,0.539522,0.3946252,0.33727142,0.3278821,0.35352615,0.57749957,0.2882362,0.40882492,0.47643372,0.342889,0.8067746,0.31893158
0.3466691,0.25869176,0.2733109,0.40210122,0.48902363,0.37803325,0.29794756,0.12935898,0.65040886,0.4300632,0.34166223,0.5340308,0.32844782,0.35260743,1.0,0.390863,0.423389,0.3304893,0.33468392,0.47947258,0.39057523,0.23036295,0.25182012,0.39053902,0.3725206,0.32925892,0.24409139,0.3792256,0.2378107,0.500687
0.67741144,0.7802807,0.36051863,0.47644627,0.47013623,0.5816611,0.58602023,0.3482256,0.51697683,0.39726648,0.57844913,0.5957009,0.67237335,0.65947616,0.390863,1.0,0.39758688,0.46287137,0.51822174,0.40246844,0.46481246,0.43241042,0.49806976,0.6200058,0.28653884,0.62081337,0.4938416,0.22255325,0.54255056,0.4347697
0.5671964,0.33275047,0.47394407,0.14605258,0.6026902,0.5392007,0.40016246,0.1300994,0.46985823,0.60931236,0.47441995,0.4570921,0.43890017,0.33169717,0.423389,0.39758688,1.0,0.5064267,0.23755887,0.6858701,0.52353513,0.30684364,0.3402207,0.3862167,0.73070705,0.5451019,0.49544019,0.114074126,0.17954822,0.56871384
0.5527734,0.41638455,0.49156433,0.3087253,0.40816876,0.39354935,0.44127178,0.41902426,0.3741336,0.48040116,0.43540457,0.35280663,0.4737684,0.3335533,0.3304893,0.46287137,0.5064267,1.0,0.2997965,0.38591474,0.6318164,0.4397044,0.51882666,0.37033227,0.3891065,0.43176633,0.3968079,0.2446781,0.332266,0.5030819
0.37619668,0.5305486,0.27267873,0.48259902,0.3244937,0.5866155,0.36975402,0.25574493,0.5428556,0.24380946,0.36384428,0.5148971,0.43341622,0.539522,0.33468392,0.51822174,0.23755887,0.2997965,1.0,0.3079159,0.35178122,0.45809132,0.35027218,0.4139317,0.25199246,0.42480558,0.4469085,0.34852815,0.47432902,0.32955104
0.44112244,0.27407596,0.40607306,0.27356142,0.6543427,0.46983534,0.3016575,0.13004784,0.51927996,0.49599487,0.4567067,0.50483596,0.44951472,0.3946252,0.47947258,0.40246844,0.6858701,0.38591474,0.3079159,1.0,0.47913104,0.30247802,0.32975233,0.55256176,0.74184084,0.46045777,0.38739643,0.20866781,0.29091716,0.5072006
0.5232544,0.32696885,0.51957154,0.25853676,0.4310065,0.5294465,0.42322934,0.32601827,0.43383652,0.38241777,0.56096655,0.37019855,0.5742322,0.33727142,0.39057523,0.46481246,0.52353513,0.6318164,0.35178122,0.47913104,1.0,0.42109504,0.47271845,0.35767275,0.36406207,0.50181663,0.41460764,0.2796176,0.337698,0.5438564
0.42731965,0.36353797,0.47153723,0.33231878,0.19678287,0.35159945,0.46923545,0.3443915,0.36297503,0.13003938,0.30758786,0.32494044,0.39747265,0.3278821,0.23036295,0.43241042,0.30684364,0.4397044,0.45809132,0.30247802,0.42109504,1.0,0.35704362,0.3386367,0.22368422,0.38725543,0.54002905,0.24490088,0.24464104,0.4863798
0.52229244,0.39514974,0.5393536,0.31309548,0.44946188,0.45129603,0.39356166,0.48537105,0.2995029,0.30992508,0.38564453,0.3878746,0.564303,0.35352615,0.25182012,0.49806976,0.3402207,0.51882666,0.35027218,0.32975233,0.47271845,0.35704362,1.0,0.39854097,0.23658106,0.49921057,0.383851,0.29587358,0.3624484,0.42056727
0.472767,0.4645735,0.42847526,0.5772208,0.52182025,0.4746368,0.40202954,0.33228564,0.5047803,0.35857865,0.5498482,0.59659195,0.59463894,0.57749957,0.39053902,0.6200058,0.3862167,0.37033227,0.4139317,0.55256176,0.35767275,0.3386367,0.39854097,1.0,0.30194393,0.42819732,0.49500436,0.29306448,0.49087358,0.40042612
0.49351192,0.2592019,0.3354262,0.13060689,0.6158071,0.42746544,0.26280272,-0.0022141226,0.42803177,0.56728804,0.346268,0.40299964,0.30343705,0.2882362,0.3725206,0.28653884,0.73070705,0.3891065,0.25199246,0.74184084,0.36406207,0.22368422,0.23658106,0.30194393,1.0,0.4923547,0.28167394,0.10798207,0.1554408,0.52286583
0.8045801,0.4452846,0.550074,0.263718,0.6281636,0.6764564,0.40355957,0.20621382,0.39336476,0.40883154,0.6060662,0.46484646,0.6821863,0.40882492,0.32925892,0.62081337,0.5451019,0.43176633,0.42480558,0.46045777,0.50181663,0.38725543,0.49921057,0.42819732,0.4923547,1.0,0.46247095,0.13573949,0.37165365,0.5490835
0.48531953,0.43802553,0.526497,0.37427405,0.37801754,0.54324573,0.46374208,0.31334057,0.46019247,0.29086003,0.51657784,0.40454406,0.5678089,0.47643372,0.24409139,0.4938416,0.49544019,0.3968079,0.4469085,0.38739643,0.41460764,0.54002905,0.383851,0.49500436,0.28167394,0.46247095,1.0,0.23195061,0.40879834,0.37894797
0.22462037,0.24543357,0.2321386,0.52961314,0.2074098,0.17388685,0.23201439,0.33530068,0.4246429,0.15692344,0.20180939,0.32439518,0.29820436,0.342889,0.3792256,0.22255325,0.114074126,0.2446781,0.34852815,0.20866781,0.2796176,0.24490088,0.29587358,0.29306448,0.10798207,0.13573949,0.23195061,1.0,0.46000063,0.21112716
0.41299438,0.6098299,0.2774979,0.6634312,0.32682747,0.35251075,0.45345524,0.3909026,0.51705194,0.30438563,0.41204622,0.48357195,0.54861844,0.8067746,0.2378107,0.54255056,0.17954822,0.332266,0.47432902,0.29091716,0.337698,0.24464104,0.3624484,0.49087358,0.1554408,0.37165365,0.40879834,0.46000063,1.0,0.22080716
0.57112294,0.30586246,0.5639748,0.31176305,0.5882538,0.49090195,0.36843604,0.1838953,0.51140827,0.40551466,0.44091213,0.5781067,0.45271754,0.31893158,0.500687,0.4347697,0.56871384,0.5030819,0.32955104,0.5072006,0.5438564,0.4863798,0.42056727,0.40042612,0.52286583,0.5490835,0.37894797,0.21112716,0.22080716,1.0
